datetime,pm25
2024-11-18 03:01:43.109743,116.37653316677756
2024-11-18 04:01:43.109743,80.35787866629747
2024-11-18 05:01:43.109743,105.80783592841608
2024-11-18 06:01:43.109743,126.31741183948634
2024-11-18 07:01:43.109743,85.46734636746422
2024-11-18 08:01:43.109743,90.84943116338977
2024-11-18 09:01:43.109743,99.32965319474893
2024-11-18 10:01:43.109743,91.53360466948615
2024-11-18 11:01:43.109743,78.0413933313047
2024-11-18 12:01:43.109743,98.74204758740282
2024-11-18 13:01:43.109743,84.17388039268182
2024-11-18 14:01:43.109743,103.80313895645897
2024-11-18 15:01:43.109743,85.8704672569874
2024-11-18 16:01:43.109743,117.46794374077027
2024-11-18 17:01:43.109743,87.47595188272265
2024-11-18 18:01:43.109743,93.31813432702313
2024-11-18 19:01:43.109743,107.80758036762762
2024-11-18 20:01:43.109743,81.51587322601313
2024-11-18 21:01:43.109743,100.14211456727237
2024-11-18 22:01:43.109743,113.91163796583919
2024-11-18 23:01:43.109743,76.45687712356496
2024-11-19 00:01:43.109743,99.36087898603922
2024-11-19 01:01:43.109743,100.24677631517356
2024-11-19 02:01:43.109743,106.86027779361173
2024-11-19 03:01:43.109743,80.89070818863323
2024-11-19 04:01:43.109743,79.73846533569892
2024-11-19 05:01:43.109743,103.28351755225601
2024-11-19 06:01:43.109743,100.31603148717487
2024-11-19 07:01:43.109743,99.63663582571851
2024-11-19 08:01:43.109743,100.78348213975838
2024-11-19 09:01:43.109743,87.53575200452948
2024-11-19 10:01:43.109743,99.15031074995964
2024-11-19 11:01:43.109743,99.84531260742243
2024-11-19 12:01:43.109743,86.84076197814056
2024-11-19 13:01:43.109743,119.84296916854603
2024-11-19 14:01:43.109743,101.90683177771561
2024-11-19 15:01:43.109743,80.46704221737248
2024-11-19 16:01:43.109743,104.07803585477959
2024-11-19 17:01:43.109743,83.0727790859757
2024-11-19 18:01:43.109743,105.57961189227154
2024-11-19 19:01:43.109743,110.25770425725159
2024-11-19 20:01:43.109743,84.7891411693935
2024-11-19 21:01:43.109743,107.58200902666147
2024-11-19 22:01:43.109743,100.43523176026405
2024-11-19 23:01:43.109743,105.59815135001074
2024-11-20 00:01:43.109743,119.29513541116938
2024-11-20 01:01:43.109743,91.73843031291436
2024-11-20 02:01:43.109743,85.13445485939042
2024-11-20 03:01:43.109743,83.3087093050305
2024-11-20 04:01:43.109743,84.16979073860749
2024-11-20 05:01:43.109743,93.55939312964814
2024-11-20 06:01:43.109743,98.83994760655989
2024-11-20 07:01:43.109743,97.93066047903798
2024-11-20 08:01:43.109743,104.90816283281332
2024-11-20 09:01:43.109743,94.385591217497
2024-11-20 10:01:43.109743,112.7783041123408
2024-11-20 11:01:43.109743,90.66398740636016
2024-11-20 12:01:43.109743,128.8622750733855
2024-11-20 13:01:43.109743,101.92361785625397
2024-11-20 14:01:43.109743,82.8299621639514
2024-11-20 15:01:43.109743,80.01206316958667
2024-11-20 16:01:43.109743,99.85647629238589
2024-11-20 17:01:43.109743,90.72835495041795
2024-11-20 18:01:43.109743,102.67625892575794
2024-11-20 19:01:43.109743,99.51547747968118
2024-11-20 20:01:43.109743,92.4404727892687
2024-11-20 21:01:43.109743,82.443930293802
2024-11-20 22:01:43.109743,73.80668262802958
2024-11-20 23:01:43.109743,87.43809831222225
2024-11-21 00:01:43.109743,104.07894628326972
2024-11-21 01:01:43.109743,95.77531907610856
2024-11-21 02:01:43.109743,76.98885053213998
2024-11-21 03:01:43.109743,95.12096061329144
2024-11-21 04:01:43.109743,97.7784354946478
2024-11-21 05:01:43.109743,81.44073116176892
2024-11-21 06:01:43.109743,94.68637367907968
2024-11-21 07:01:43.109743,93.40238921998676
2024-11-21 08:01:43.109743,77.94064618581449
2024-11-21 09:01:43.109743,97.13013091557761
2024-11-21 10:01:43.109743,99.67842173110236
2024-11-21 11:01:43.109743,106.32246415093074
2024-11-21 12:01:43.109743,105.89525372609569
2024-11-21 13:01:43.109743,74.66319995064123
2024-11-21 14:01:43.109743,80.25460166029934
2024-11-21 15:01:43.109743,98.83848743296677
2024-11-21 16:01:43.109743,98.77625269941973
2024-11-21 17:01:43.109743,98.74773440150638
2024-11-21 18:01:43.109743,141.50729305467055
2024-11-21 19:01:43.109743,99.3790662445965
2024-11-21 20:01:43.109743,106.5804281056192
2024-11-21 21:01:43.109743,104.21352277340017
2024-11-21 22:01:43.109743,100.29587779064128
2024-11-21 23:01:43.109743,87.86398245477767
2024-11-22 00:01:43.109743,101.6063303306915
2024-11-22 01:01:43.109743,81.93029451260769
2024-11-22 02:01:43.109743,88.77350843706907
2024-11-22 03:01:43.109743,85.5571741764644
2024-11-22 04:01:43.109743,92.80411130053835
2024-11-22 05:01:43.109743,121.41176658494952
2024-11-22 06:01:43.109743,67.75829284205957
2024-11-22 07:01:43.109743,100.48238127960411
2024-11-22 08:01:43.109743,70.97920725563544
2024-11-22 09:01:43.109743,85.58940751771736
2024-11-22 10:01:43.109743,105.58859250537058
2024-11-22 11:01:43.109743,92.43203845833719
2024-11-22 12:01:43.109743,77.77212383182113
2024-11-22 13:01:43.109743,82.40719607902415
2024-11-22 14:01:43.109743,100.28421177238195
2024-11-22 15:01:43.109743,82.19297850680869
2024-11-22 16:01:43.109743,94.32697822877597
2024-11-22 17:01:43.109743,92.12890953658128
2024-11-22 18:01:43.109743,83.18326390207265
2024-11-22 19:01:43.109743,119.03004013272634
2024-11-22 20:01:43.109743,99.66336787497906
2024-11-22 21:01:43.109743,65.56286986518134
2024-11-22 22:01:43.109743,93.92559219498412
2024-11-22 23:01:43.109743,83.05018899425303
2024-11-23 00:01:43.109743,102.47263923986989
2024-11-23 01:01:43.109743,81.38303472159353
2024-11-23 02:01:43.109743,90.0818471378097
2024-11-23 03:01:43.109743,98.03749728411523
2024-11-23 04:01:43.109743,102.67366823523938
2024-11-23 05:01:43.109743,76.18947782405797
2024-11-23 06:01:43.109743,87.30487797269936
2024-11-23 07:01:43.109743,85.51750940988073
2024-11-23 08:01:43.109743,83.24489904049722
2024-11-23 09:01:43.109743,114.27985269061156
2024-11-23 10:01:43.109743,96.85057101627123
2024-11-23 11:01:43.109743,75.50612878171953
2024-11-23 12:01:43.109743,103.46649803314219
2024-11-23 13:01:43.109743,118.93159102276802
2024-11-23 14:01:43.109743,104.97957348023508
2024-11-23 15:01:43.109743,72.27801165315917
2024-11-23 16:01:43.109743,85.57714357417541
2024-11-23 17:01:43.109743,108.05949015099449
2024-11-23 18:01:43.109743,82.76384561285222
2024-11-23 19:01:43.109743,97.55816044526826
2024-11-23 20:01:43.109743,101.82903745003509
2024-11-23 21:01:43.109743,80.03744076081516
2024-11-23 22:01:43.109743,91.19140856761368
2024-11-23 23:01:43.109743,50.419636814243965
2024-11-24 00:01:43.109743,78.88104792834444
2024-11-24 01:01:43.109743,88.81167072018445
2024-11-24 02:01:43.109743,76.08244366809544
2024-11-24 03:01:43.109743,113.05249235583726
2024-11-24 04:01:43.109743,73.8129364043476
2024-11-24 05:01:43.109743,86.54552105176798
2024-11-24 06:01:43.109743,93.90140951631548
2024-11-24 07:01:43.109743,110.7444357933268
2024-11-24 08:01:43.109743,73.88497775635582
2024-11-24 09:01:43.109743,107.25273331701923
2024-11-24 10:01:43.109743,92.505524264174
2024-11-24 11:01:43.109743,79.82580773403151
2024-11-24 12:01:43.109743,98.3776180240139
2024-11-24 13:01:43.109743,95.04344236397358
2024-11-24 14:01:43.109743,84.8328400820003
2024-11-24 15:01:43.109743,93.46482766543288
2024-11-24 16:01:43.109743,87.66817798493034
2024-11-24 17:01:43.109743,94.10515583906363
2024-11-24 18:01:43.109743,101.18064194683888
2024-11-24 19:01:43.109743,113.06870853070839
2024-11-24 20:01:43.109743,76.89573530438163
2024-11-24 21:01:43.109743,120.16382277223508
2024-11-24 22:01:43.109743,67.8158612973164
2024-11-24 23:01:43.109743,90.94293112736204
2024-11-25 00:01:43.109743,100.47373522601374
2024-11-25 01:01:43.109743,96.57202803785249
2024-11-25 02:01:43.109743,85.02221563684586
2024-11-25 03:01:43.109743,90.37768510270303
2024-11-25 04:01:43.109743,86.76292667703031
2024-11-25 05:01:43.109743,85.56530587836549
2024-11-25 06:01:43.109743,104.05645394291132
2024-11-25 07:01:43.109743,97.77672105580399
2024-11-25 08:01:43.109743,84.3491078703255
2024-11-25 09:01:43.109743,104.80772024651733
2024-11-25 10:01:43.109743,97.24753791808719
2024-11-25 11:01:43.109743,103.7657802022384
2024-11-25 12:01:43.109743,101.45014434052491
2024-11-25 13:01:43.109743,82.7780480388825
2024-11-25 14:01:43.109743,86.25796397521482
2024-11-25 15:01:43.109743,103.05691420879734
2024-11-25 16:01:43.109743,101.33190850793376
2024-11-25 17:01:43.109743,93.26641567490925
2024-11-25 18:01:43.109743,95.06810020508108
2024-11-25 19:01:43.109743,109.97638134649429
2024-11-25 20:01:43.109743,86.03211203472071
2024-11-25 21:01:43.109743,100.66037196967804
2024-11-25 22:01:43.109743,91.07616201604444
2024-11-25 23:01:43.109743,90.90110898495666
2024-11-26 00:01:43.109743,107.80583409327727
2024-11-26 01:01:43.109743,104.32134219662095
2024-11-26 02:01:43.109743,104.18846119800585
2024-11-26 03:01:43.109743,110.5159925130514
2024-11-26 04:01:43.109743,94.06088728252352
2024-11-26 05:01:43.109743,102.55264916177376
2024-11-26 06:01:43.109743,89.84259067188427
2024-11-26 07:01:43.109743,97.99137568275911
2024-11-26 08:01:43.109743,92.17651593982691
2024-11-26 09:01:43.109743,95.09904850455747
2024-11-26 10:01:43.109743,101.49559647959369
2024-11-26 11:01:43.109743,83.37678710256934
2024-11-26 12:01:43.109743,120.70746047994514
2024-11-26 13:01:43.109743,80.97636983061471
2024-11-26 14:01:43.109743,78.30813986760272
2024-11-26 15:01:43.109743,108.7303162270859
2024-11-26 16:01:43.109743,104.0287768555694
2024-11-26 17:01:43.109743,101.87619250886814
2024-11-26 18:01:43.109743,101.92452959475554
2024-11-26 19:01:43.109743,93.70178649771685
2024-11-26 20:01:43.109743,82.34273122332007
2024-11-26 21:01:43.109743,94.80973498078926
2024-11-26 22:01:43.109743,85.14008620782106
2024-11-26 23:01:43.109743,106.3135400014169
2024-11-27 00:01:43.109743,91.90509530293325
2024-11-27 01:01:43.109743,83.18513424500837
2024-11-27 02:01:43.109743,89.62824286173073
2024-11-27 03:01:43.109743,99.02144574889384
2024-11-27 04:01:43.109743,86.47088030132697
2024-11-27 05:01:43.109743,83.12793169984465
2024-11-27 06:01:43.109743,96.76709358571644
2024-11-27 07:01:43.109743,96.7512097044901
2024-11-27 08:01:43.109743,87.07418317044048
2024-11-27 09:01:43.109743,87.49795458621632
2024-11-27 10:01:43.109743,96.47552311507182
2024-11-27 11:01:43.109743,74.88821965321566
2024-11-27 12:01:43.109743,75.36577092613291
2024-11-27 13:01:43.109743,84.15618488965762
2024-11-27 14:01:43.109743,90.58440870508618
2024-11-27 15:01:43.109743,97.2585948074742
2024-11-27 16:01:43.109743,112.13910604096935
2024-11-27 17:01:43.109743,104.16294056286283
2024-11-27 18:01:43.109743,91.0560963104716
2024-11-27 19:01:43.109743,92.8038977834468
2024-11-27 20:01:43.109743,80.12952569568581
2024-11-27 21:01:43.109743,92.68458503839535
2024-11-27 22:01:43.109743,89.15384228447263
2024-11-27 23:01:43.109743,96.92548625086101
2024-11-28 00:01:43.109743,82.1073988776382
2024-11-28 01:01:43.109743,99.30264251905818
2024-11-28 02:01:43.109743,112.22275981528554
2024-11-28 03:01:43.109743,91.09399999911186
2024-11-28 04:01:43.109743,97.55996135578708
2024-11-28 05:01:43.109743,101.17614280548932
2024-11-28 06:01:43.109743,87.09537721179869
2024-11-28 07:01:43.109743,95.02710767649322
2024-11-28 08:01:43.109743,92.22517120718442
2024-11-28 09:01:43.109743,93.22434906978539
2024-11-28 10:01:43.109743,81.96436868319657
2024-11-28 11:01:43.109743,92.09531515936413
2024-11-28 12:01:43.109743,98.06858111479423
2024-11-28 13:01:43.109743,110.1907526974716
2024-11-28 14:01:43.109743,103.77965017198986
2024-11-28 15:01:43.109743,118.98495487166502
2024-11-28 16:01:43.109743,81.4241098418479
2024-11-28 17:01:43.109743,102.34142126893919
2024-11-28 18:01:43.109743,93.39379557277763
2024-11-28 19:01:43.109743,119.0105452279681
2024-11-28 20:01:43.109743,80.44623959240805
2024-11-28 21:01:43.109743,79.92472916022372
2024-11-28 22:01:43.109743,82.88609864004405
2024-11-28 23:01:43.109743,63.21303808688308
2024-11-29 00:01:43.109743,83.58296301251458
2024-11-29 01:01:43.109743,80.46331869360635
2024-11-29 02:01:43.109743,91.99836678248306
2024-11-29 03:01:43.109743,94.32164154825756
2024-11-29 04:01:43.109743,113.86638475375649
2024-11-29 05:01:43.109743,101.85989131922285
2024-11-29 06:01:43.109743,82.13678993091177
2024-11-29 07:01:43.109743,77.87531727599708
2024-11-29 08:01:43.109743,95.56485394942473
2024-11-29 09:01:43.109743,72.18364937058071
2024-11-29 10:01:43.109743,112.4574264254942
2024-11-29 11:01:43.109743,103.95037868547794
2024-11-29 12:01:43.109743,82.6611935486011
2024-11-29 13:01:43.109743,66.55970273223983
2024-11-29 14:01:43.109743,105.7407667734609
2024-11-29 15:01:43.109743,86.75766113786453
2024-11-29 16:01:43.109743,103.94677291067664
2024-11-29 17:01:43.109743,67.47072370710434
2024-11-29 18:01:43.109743,80.07477093766542
2024-11-29 19:01:43.109743,87.67043478619317
2024-11-29 20:01:43.109743,88.04627044594447
2024-11-29 21:01:43.109743,81.51136585095055
2024-11-29 22:01:43.109743,95.10847443080175
2024-11-29 23:01:43.109743,73.26644107574533
2024-11-30 00:01:43.109743,84.9672897893823
2024-11-30 01:01:43.109743,88.1701718834087
2024-11-30 02:01:43.109743,93.05788852748672
2024-11-30 03:01:43.109743,95.41860543737431
2024-11-30 04:01:43.109743,71.70138129653779
2024-11-30 05:01:43.109743,66.2803801926049
2024-11-30 06:01:43.109743,102.16818460885962
2024-11-30 07:01:43.109743,89.8730554234171
2024-11-30 08:01:43.109743,75.8402239338495
2024-11-30 09:01:43.109743,105.15763057547908
2024-11-30 10:01:43.109743,86.57486832931585
2024-11-30 11:01:43.109743,100.0400790608172
2024-11-30 12:01:43.109743,85.60712943064493
2024-11-30 13:01:43.109743,110.99247175000836
2024-11-30 14:01:43.109743,106.89937738475481
2024-11-30 15:01:43.109743,81.01899533062969
2024-11-30 16:01:43.109743,96.49379589700614
2024-11-30 17:01:43.109743,92.13282624823984
2024-11-30 18:01:43.109743,101.22977271479522
2024-11-30 19:01:43.109743,71.12565941018738
2024-11-30 20:01:43.109743,92.11926597638143
2024-11-30 21:01:43.109743,96.71581408918702
2024-11-30 22:01:43.109743,60.40937004011039
2024-11-30 23:01:43.109743,67.61042655340276
2024-12-01 00:01:43.109743,56.45439126308237
2024-12-01 01:01:43.109743,78.97187064156111
2024-12-01 02:01:43.109743,91.44978965786778
2024-12-01 03:01:43.109743,101.33568540872069
2024-12-01 04:01:43.109743,82.84111854428386
2024-12-01 05:01:43.109743,102.59827805336683
2024-12-01 06:01:43.109743,63.83643227678441
2024-12-01 07:01:43.109743,59.51322050677048
2024-12-01 08:01:43.109743,80.46819590745008
2024-12-01 09:01:43.109743,85.92933225809726
2024-12-01 10:01:43.109743,80.40881511423284
2024-12-01 11:01:43.109743,54.13970165021925
2024-12-01 12:01:43.109743,79.33517557408973
2024-12-01 13:01:43.109743,63.57545759340135
2024-12-01 14:01:43.109743,88.71880581956728
2024-12-01 15:01:43.109743,84.65976675328311
2024-12-01 16:01:43.109743,67.73387150095004
2024-12-01 17:01:43.109743,73.02650995193275
2024-12-01 18:01:43.109743,65.8633378473362
2024-12-01 19:01:43.109743,78.47440985352435
2024-12-01 20:01:43.109743,91.35955701489775
2024-12-01 21:01:43.109743,66.303366681015
2024-12-01 22:01:43.109743,85.24318977865997
2024-12-01 23:01:43.109743,71.81529357488061
2024-12-02 00:01:43.109743,68.2848969782865
2024-12-02 01:01:43.109743,76.91894835083484
2024-12-02 02:01:43.109743,64.85563397671451
2024-12-02 03:01:43.109743,70.87322417744775
2024-12-02 04:01:43.109743,62.45468664803941
2024-12-02 05:01:43.109743,102.85681826220765
2024-12-02 06:01:43.109743,77.95949659649047
2024-12-02 07:01:43.109743,68.38183524498376
2024-12-02 08:01:43.109743,79.94886152884142
2024-12-02 09:01:43.109743,75.61559742080433
2024-12-02 10:01:43.109743,74.0754942111345
2024-12-02 11:01:43.109743,84.64031034208304
2024-12-02 12:01:43.109743,86.33536785731081
2024-12-02 13:01:43.109743,69.6766033005254
2024-12-02 14:01:43.109743,68.95618893716976
2024-12-02 15:01:43.109743,72.67599240974333
2024-12-02 16:01:43.109743,46.54805749408147
2024-12-02 17:01:43.109743,56.50405088719282
2024-12-02 18:01:43.109743,93.33293331026022
2024-12-02 19:01:43.109743,96.77044737070207
2024-12-02 20:01:43.109743,72.3550290037679
2024-12-02 21:01:43.109743,82.81819964581086
2024-12-02 22:01:43.109743,79.29387847128815
2024-12-02 23:01:43.109743,114.66652853039787
2024-12-03 00:01:43.109743,89.42292863521678
2024-12-03 01:01:43.109743,73.31008754428056
2024-12-03 02:01:43.109743,62.58412962859674
2024-12-03 03:01:43.109743,54.12687885378219
2024-12-03 04:01:43.109743,77.2298384210778
2024-12-03 05:01:43.109743,64.81616629018909
2024-12-03 06:01:43.109743,56.17420848255236
2024-12-03 07:01:43.109743,66.02183930881306
2024-12-03 08:01:43.109743,60.34654914223779
2024-12-03 09:01:43.109743,95.75797514824703
2024-12-03 10:01:43.109743,85.33636253643806
2024-12-03 11:01:43.109743,73.83882107921985
2024-12-03 12:01:43.109743,92.83364440676917
2024-12-03 13:01:43.109743,74.76331537514403
2024-12-03 14:01:43.109743,62.64516087729743
2024-12-03 15:01:43.109743,93.1450152735242
2024-12-03 16:01:43.109743,80.44820949578735
2024-12-03 17:01:43.109743,60.16313644123133
2024-12-03 18:01:43.109743,70.95449605835132
2024-12-03 19:01:43.109743,62.09984819067271
2024-12-03 20:01:43.109743,55.53204604384994
2024-12-03 21:01:43.109743,85.0818105885047
2024-12-03 22:01:43.109743,97.63313212122594
2024-12-03 23:01:43.109743,55.15640103376519
2024-12-04 00:01:43.109743,80.25939542168271
2024-12-04 01:01:43.109743,64.64699403149089
2024-12-04 02:01:43.109743,66.69798672244721
2024-12-04 03:01:43.109743,65.30503802744366
2024-12-04 04:01:43.109743,61.782078348297134
2024-12-04 05:01:43.109743,73.44723596981216
2024-12-04 06:01:43.109743,62.134852274974754
2024-12-04 07:01:43.109743,76.22843280211147
2024-12-04 08:01:43.109743,72.0878806674549
2024-12-04 09:01:43.109743,69.64293525850026
2024-12-04 10:01:43.109743,61.046661957414486
2024-12-04 11:01:43.109743,65.26989963177941
2024-12-04 12:01:43.109743,82.3378117932868
2024-12-04 13:01:43.109743,79.06158574892312
2024-12-04 14:01:43.109743,60.09172022716818
2024-12-04 15:01:43.109743,73.895011225699
2024-12-04 16:01:43.109743,82.25321876551301
2024-12-04 17:01:43.109743,51.20798241879408
2024-12-04 18:01:43.109743,79.58686252057839
2024-12-04 19:01:43.109743,64.1264043444407
2024-12-04 20:01:43.109743,79.94950138261217
2024-12-04 21:01:43.109743,62.85511439192378
2024-12-04 22:01:43.109743,49.51132200224061
2024-12-04 23:01:43.109743,51.802543119848835
2024-12-05 00:01:43.109743,73.31085165399955
2024-12-05 01:01:43.109743,76.04774330029937
2024-12-05 02:01:43.109743,61.14573677755431
2024-12-05 03:01:43.109743,80.96072955032206
2024-12-05 04:01:43.109743,51.4953557531356
2024-12-05 05:01:43.109743,71.98970548445918
2024-12-05 06:01:43.109743,57.34405745406712
2024-12-05 07:01:43.109743,64.5549331613411
2024-12-05 08:01:43.109743,73.56465387362121
2024-12-05 09:01:43.109743,61.9682238487124
2024-12-05 10:01:43.109743,68.11881331212376
2024-12-05 11:01:43.109743,86.00601490054115
2024-12-05 12:01:43.109743,65.75664662257861
2024-12-05 13:01:43.109743,83.92790522972275
2024-12-05 14:01:43.109743,58.78225162260356
2024-12-05 15:01:43.109743,80.12532725887628
2024-12-05 16:01:43.109743,91.88179704763607
2024-12-05 17:01:43.109743,41.76488720401929
2024-12-05 18:01:43.109743,63.310957285842335
2024-12-05 19:01:43.109743,81.00223795226033
2024-12-05 20:01:43.109743,71.07178621662807
2024-12-05 21:01:43.109743,78.5114943450829
2024-12-05 22:01:43.109743,66.08492495607561
2024-12-05 23:01:43.109743,75.02182795334463
2024-12-06 00:01:43.109743,71.99817443440321
2024-12-06 01:01:43.109743,89.05577076197933
2024-12-06 02:01:43.109743,77.43040758760685
2024-12-06 03:01:43.109743,78.58696385500642
2024-12-06 04:01:43.109743,69.06753212357009
2024-12-06 05:01:43.109743,68.19041992770633
2024-12-06 06:01:43.109743,68.99245499647483
2024-12-06 07:01:43.109743,79.69620420285679
2024-12-06 08:01:43.109743,69.33904378068125
2024-12-06 09:01:43.109743,78.55586590517167
2024-12-06 10:01:43.109743,101.55874231053126
2024-12-06 11:01:43.109743,86.22070386946376
2024-12-06 12:01:43.109743,70.97586166400816
2024-12-06 13:01:43.109743,90.67050642375358
2024-12-06 14:01:43.109743,70.14377273765056
2024-12-06 15:01:43.109743,49.35246292244629
2024-12-06 16:01:43.109743,62.67593399677799
2024-12-06 17:01:43.109743,51.728259415167976
2024-12-06 18:01:43.109743,71.32885055598648
2024-12-06 19:01:43.109743,76.19158708299794
2024-12-06 20:01:43.109743,97.5742683162232
2024-12-06 21:01:43.109743,80.38951583001229
2024-12-06 22:01:43.109743,73.50999515807379
2024-12-06 23:01:43.109743,87.08017171384793
2024-12-07 00:01:43.109743,48.21328874504198
2024-12-07 01:01:43.109743,79.71703291729796
2024-12-07 02:01:43.109743,86.70866705093138
2024-12-07 03:01:43.109743,57.99011583724852
2024-12-07 04:01:43.109743,91.74882969544316
2024-12-07 05:01:43.109743,81.55270720852742
2024-12-07 06:01:43.109743,72.01759053804784
